tollbooth_id,road_name,route_name,tollbooth_name,direction,entrance_or_exit,notes,source
01-724,山陽自動車道,,志和,,,,c-nexco.co.jp
01-725,山陽自動車道,,広島東,,,,c-nexco.co.jp
01-726,山陽自動車道,,広島,,,,c-nexco.co.jp
01-727,山陽自動車道,,五日市,,,,c-nexco.co.jp
01-728,広島岩国道路,,廿日市,,,,c-nexco.co.jp
01-729,広島岩国道路,,大野,,,,c-nexco.co.jp
01-730,広島岩国道路,,大竹,,,,c-nexco.co.jp
01-731,山陽自動車道,,岩国,,,,c-nexco.co.jp
01-732,山陽自動車道,,玖珂,,,,c-nexco.co.jp
01-733,山陽自動車道,,熊毛,,,,c-nexco.co.jp
01-734,山陽自動車道,,徳山東,,,,c-nexco.co.jp
01-735,山陽自動車道,,徳山西,,,,c-nexco.co.jp
01-736,山陽自動車道,,防府東,,,,c-nexco.co.jp
01-737,山陽自動車道,,防府西,,,,c-nexco.co.jp
01-738,山陽自動車道,,山口南,,,,c-nexco.co.jp
01-739,山陽自動車道,,本郷,,,,c-nexco.co.jp
01-741,山陽自動車道,,早島,,,,c-nexco.co.jp
01-742,岡山自動車道,,岡山総社,,,,c-nexco.co.jp
01-743,岡山自動車道,,賀陽,,,,c-nexco.co.jp
01-744,岡山自動車道,,有漢,,,,c-nexco.co.jp
01-745,播磨自動車道,,播磨新宮,,,,c-nexco.co.jp
01-782,山陽自動車道,,吉備スマート,,,,c-nexco.co.jp
01-862,大分自動車道,,九重,,,,c-nexco.co.jp
01-863,大分自動車道,,湯布院,,,,c-nexco.co.jp
01-864,東九州自動車道,,別府,,,,c-nexco.co.jp
01-865,東九州自動車道,,大分,,,,c-nexco.co.jp
01-866,東九州自動車道,,大分光吉,,,第一,c-nexco.co.jp
01-867,東九州自動車道,,大分米良,,,,c-nexco.co.jp
01-868,東九州自動車道,,大分宮河内,,,,c-nexco.co.jp
01-869,東九州自動車道,,臼杵,,,,c-nexco.co.jp
01-870,東九州自動車道,,津久見,,,,c-nexco.co.jp
01-871,東九州自動車道,,佐伯,,,,c-nexco.co.jp
01-872,東九州自動車道,,大分光吉,,,第二,c-nexco.co.jp
01-881,東九州自動車道,,速見,,,,c-nexco.co.jp
01-882,東九州自動車道,,安心院,,,,c-nexco.co.jp
01-884,東九州自動車道,,院内本線,,,平成26年9月16日迄,c-nexco.co.jp
01-885,東九州自動車道,,大分農業文化公園,,,,c-nexco.co.jp
01-886,東九州自動車道,,速見本線,,,,c-nexco.co.jp
02-083,東九州自動車道,,隼人西,,,,c-nexco.co.jp
02-084,東九州自動車道,,隼人東,,,,c-nexco.co.jp
02-085,東九州自動車道,,国分,,,,c-nexco.co.jp
02-086,東九州自動車道,,末吉財部,,,,c-nexco.co.jp
02-101,山陰自動車道,,松江玉造,,,,c-nexco.co.jp
02-102,山陰自動車道,,宍道,,,,c-nexco.co.jp
02-103,松江自動車道,,三刀屋木次,,,,c-nexco.co.jp
02-104,山陰自動車道,,斐川,,,,c-nexco.co.jp
02-105,山陰自動車道,,斐川本線,,,,c-nexco.co.jp
02-106,松江自動車道,,三刀屋木次,,,,c-nexco.co.jp
02-219,名神高速道路,,豊中,,,合併,c-nexco.co.jp
02-225,山陽自動車道,,都市高速広島東,,,,c-nexco.co.jp
02-250,播但連絡道路,,花田,,,均一,c-nexco.co.jp
02-337,八代日奈久道路,,八代南,,,,c-nexco.co.jp
02-338,八代日奈久道路,,日奈久,,,,c-nexco.co.jp
02-379,八代日奈久道路,,日奈久本線,,,,c-nexco.co.jp
02-386,東九州自動車道,,末吉財部,,,,driveplaza.com
02-396,中国自動車道,,夢前スマート,,,,c-nexco.co.jp
02-397,中国自動車道,,佐用本線,,,,c-nexco.co.jp
02-399,中国自動車道,,美祢東,,,,c-nexco.co.jp
02-401,山陽自動車道,,尾道本線,,,,c-nexco.co.jp
02-402,山陽自動車道,,高屋,,,,c-nexco.co.jp
02-403,山陽自動車道,,宇部本線,,,,c-nexco.co.jp
02-404,山陽自動車道,,沼田PAスマート,,,,c-nexco.co.jp
02-405,山陽自動車道,,福山SAスマート,,,,c-nexco.co.jp
02-408,中国自動車道,,勝央,,,,c-nexco.co.jp
02-409,中国自動車道,,湯田温泉スマート,,,,c-nexco.co.jp
02-486,山陽自動車道,,早島本線,,,,driveplaza.com
02-556,山陽自動車道,,早島本線,,,,c-nexco.co.jp
02-565,高松自動車道,,坂出,,,,c-nexco.co.jp
02-566,高松自動車道,,坂出本線,,,,c-nexco.co.jp
02-797,九州自動車道,,宮田スマート,,,,c-nexco.co.jp
02-798,九州自動車道,,鞍手,,,,c-nexco.co.jp
02-799,九州自動車道,,みやま柳川,,,,c-nexco.co.jp
02-800,九州自動車道,,加治木,,,,c-nexco.co.jp
02-801,九州自動車道,,門司,,,,c-nexco.co.jp
02-802,九州自動車道,,小倉東,,,,c-nexco.co.jp
02-803,九州自動車道,,小倉南,,,,c-nexco.co.jp
02-804,九州自動車道,,八幡,,,,c-nexco.co.jp
02-805,九州自動車道,,若宮,,,,c-nexco.co.jp
02-806,九州自動車道,,古賀,,,,c-nexco.co.jp
02-807,九州自動車道,,福岡,,,,c-nexco.co.jp
02-808,九州自動車道,,太宰府,,,,c-nexco.co.jp
02-809,九州自動車道,,久留米,,,,c-nexco.co.jp
02-810,九州自動車道,,八女,,,,c-nexco.co.jp
02-811,九州自動車道,,南関,,,,c-nexco.co.jp
02-812,九州自動車道,,菊水,,,,c-nexco.co.jp
02-813,九州自動車道,,植木,,,,c-nexco.co.jp
02-814,九州自動車道,,熊本,,,,c-nexco.co.jp
02-815,九州自動車道,,御船,,,,c-nexco.co.jp
02-816,九州自動車道,,松橋,,,,c-nexco.co.jp
02-817,九州自動車道,,八代,,,,c-nexco.co.jp
02-818,九州自動車道,,人吉,,,,c-nexco.co.jp
02-819,宮崎自動車道,,えびの,,,,c-nexco.co.jp
02-820,九州自動車道,,栗野,,,,c-nexco.co.jp
02-821,九州自動車道,,横川,,,,c-nexco.co.jp
02-822,九州自動車道,,溝辺鹿児島空港,,,,c-nexco.co.jp
02-824,九州自動車道,,姶良,,,,c-nexco.co.jp
02-825,九州自動車道,,薩摩吉田,,,,c-nexco.co.jp
02-826,九州自動車道,,鹿児島,,,,c-nexco.co.jp
02-827,九州自動車道,,鹿児島北,,,,c-nexco.co.jp
02-828,九州自動車道,,太宰府本線,,,,c-nexco.co.jp
02-829,九州自動車道,,新門司,,,,c-nexco.co.jp
02-830,九州自動車道,,福岡本線,,,,c-nexco.co.jp
02-831,宮崎自動車道,,小林,,,,c-nexco.co.jp
02-832,宮崎自動車道,,高原,,,,c-nexco.co.jp
02-833,宮崎自動車道,,都城,,,,c-nexco.co.jp
02-834,宮崎自動車道,,田野,,,,c-nexco.co.jp
02-835,宮崎自動車道,,宮崎本線,,,,c-nexco.co.jp
02-836,九州自動車道,,筑紫野,,,,c-nexco.co.jp
02-837,九州自動車道,,広川,,,,c-nexco.co.jp
02-838,九州自動車道,,益城熊本空港,,,,c-nexco.co.jp
02-839,九州自動車道,,門司本線,,,,c-nexco.co.jp
02-840,九州自動車道,,馬場山本線,,,,c-nexco.co.jp
02-841,長崎自動車道,,鳥栖,,,第一,c-nexco.co.jp
02-842,長崎自動車道,,東脊振,,,,c-nexco.co.jp
02-843,長崎自動車道,,佐賀大和,,,,c-nexco.co.jp
02-844,長崎自動車道,,多久,,,,c-nexco.co.jp
02-845,長崎自動車道,,武雄北方,,,,c-nexco.co.jp
02-846,長崎自動車道,,嬉野,,,,c-nexco.co.jp
02-847,長崎自動車道,,東そのぎ,,,,c-nexco.co.jp
02-848,長崎自動車道,,大村,,,,c-nexco.co.jp
02-849,長崎自動車道,,諫早,,,,c-nexco.co.jp
02-851,長崎自動車道,,鳥栖,,,第二,c-nexco.co.jp
02-852,長崎自動車道,,長崎芒塚,,,,c-nexco.co.jp
02-853,長崎自動車道,,武雄南本線,,,,c-nexco.co.jp
02-854,長崎自動車道,,長崎,,,,c-nexco.co.jp
02-855,大分自動車道,,筑後小郡,,,,c-nexco.co.jp
02-856,大分自動車道,,甘木,,,,c-nexco.co.jp
02-857,大分自動車道,,朝倉,,,,c-nexco.co.jp
02-858,大分自動車道,,杷木,,,,c-nexco.co.jp
02-859,大分自動車道,,日田,,,,c-nexco.co.jp
02-860,大分自動車道,,天瀬高塚,,,,c-nexco.co.jp
02-861,大分自動車道,,玖珠,,,,c-nexco.co.jp
02-873,九州自動車道,,須恵スマート,,,,c-nexco.co.jp
02-877,九州自動車道,,鹿児島北,,,,driveplaza.com
02-878,東九州自動車道,,西都,,,,c-nexco.co.jp
02-879,東九州自動車道,,宮崎西,,,,c-nexco.co.jp
02-880,東九州自動車道,,清武,,,,c-nexco.co.jp
02-887,ながさき出島道路,,長崎本線,,,,c-nexco.co.jp
02-888,長崎自動車道,,長崎多良見,,,,c-nexco.co.jp
02-900,東九州自動車道,,行橋,,,,c-nexco.co.jp
02-901,東九州自動車道,,今川スマート,,,,c-nexco.co.jp
02-902,東九州自動車道,,みやこ豊津,,,,c-nexco.co.jp
02-903,東九州自動車道,,築城,,,,c-nexco.co.jp
02-905,東九州自動車道,,椎田南,,,,c-nexco.co.jp
02-906,東九州自動車道,,豊前,,,,c-nexco.co.jp
02-907,東九州自動車道,,上毛スマート,,,,c-nexco.co.jp
02-908,東九州自動車道,,中津,,,,c-nexco.co.jp
02-909,東九州自動車道,,宇佐,,,,c-nexco.co.jp
02-925,東九州自動車道,,都農,,,,c-nexco.co.jp
02-927,東九州自動車道,,高鍋,,,,c-nexco.co.jp
02-929,東九州自動車道,,日向,,,,c-nexco.co.jp
02-930,東九州自動車道,,門川南,,,,c-nexco.co.jp
02-931,東九州自動車道,,門川本線,,,平成26年2月20日以降,c-nexco.co.jp
02-933,東九州自動車道,,日向,,,,c-nexco.co.jp
02-934,東九州自動車道,,清武南本線,,,,c-nexco.co.jp
02-936,九州自動車道,,益城本線,,,,c-nexco.co.jp
02-937,九州自動車道,,宇城氷川スマート,,,,c-nexco.co.jp
02-938,九州自動車道,,北熊本スマート,,,,c-nexco.co.jp
02-939,九州自動車道,,城南スマート,,,,c-nexco.co.jp
02-940,九州自動車道,,人吉球磨スマート,,,,c-nexco.co.jp
02-941,九州自動車道,,桜島スマート,,,,c-nexco.co.jp
02-942,大分自動車道,,由布岳スマート,,,,c-nexco.co.jp
02-943,長崎自動車道,,小城スマート,,,,c-nexco.co.jp
02-944,長崎自動車道,,木場スマート,,,,c-nexco.co.jp
02-945,東九州自動車道,,門川南スマート,,,,c-nexco.co.jp
02-946,東九州自動車道,,国富スマート,,,,c-nexco.co.jp
02-947,宮崎自動車道,,山之口スマート,,,,c-nexco.co.jp
03-002,東関東自動車道,,湾岸習志野,,,,c-nexco.co.jp
03-003,東関東自動車道,,習志野本線,下り,,,c-nexco.co.jp
03-004,東関東自動車道,,湾岸千葉,,,,c-nexco.co.jp
03-005,東関東自動車道,,宮野木,,,,c-nexco.co.jp
03-006,東関東自動車道,,千葉北,,,,c-nexco.co.jp
03-007,東関東自動車道,,四街道,,,,c-nexco.co.jp
03-008,東関東自動車道,,佐倉,,,,c-nexco.co.jp
03-009,東関東自動車道,,富里,,,,c-nexco.co.jp
03-010,東関東自動車道,,成田,,,,c-nexco.co.jp
03-011,新空港自動車道,,新空港,,,,c-nexco.co.jp
03-012,東関東自動車道,,大栄,,,,c-nexco.co.jp
03-013,東関東自動車道,,佐原香取,,,,c-nexco.co.jp
03-014,東関東自動車道,,潮来,,,,c-nexco.co.jp
03-015,新空港自動車道,,成田スマート,,,,c-nexco.co.jp
03-016,東関東自動車道,,酒々井,,,,c-nexco.co.jp
03-017,東関東自動車道,,谷津船橋,,,,c-nexco.co.jp
03-020,館山自動車道,,君津スマート,,,,c-nexco.co.jp
03-021,館山自動車道,,市原,,,,c-nexco.co.jp
03-022,館山自動車道,,姉崎袖ヶ浦,,,,c-nexco.co.jp
03-023,館山自動車道,,木更津北,,,,c-nexco.co.jp
03-024,館山自動車道,,木更津南,,,,c-nexco.co.jp
03-025,館山自動車道,,君津,,,,c-nexco.co.jp
03-026,館山自動車道,,富津中央,,,,c-nexco.co.jp
03-027,富津館山道路,,富津竹岡,,,,c-nexco.co.jp
03-028,富津館山道路,,富津金谷,,,,c-nexco.co.jp
03-029,富津館山道路,,鋸南保田,,,,c-nexco.co.jp
03-030,富津館山道路,,鋸南富山,,,,c-nexco.co.jp
03-031,富津館山道路,,富浦,,,,c-nexco.co.jp
03-040,首都圏中央連絡自動車道,,茂原長柄スマート,,,,c-nexco.co.jp
03-043,東関東自動車道,,習志野本線,上り,,,c-nexco.co.jp
03-045,首都圏中央連絡自動車道,,茂原北,,,,c-nexco.co.jp
03-046,首都圏中央連絡自動車道,,茂原長南,,,,c-nexco.co.jp
03-047,首都圏中央連絡自動車道,,市原鶴舞,,,,c-nexco.co.jp
03-048,首都圏中央連絡自動車道,,木更津東,,,,c-nexco.co.jp
03-050,東京湾アクアライン連絡道,,袖ヶ浦,,,第二,c-nexco.co.jp
03-051,東京湾アクアライン連絡道,,袖ヶ浦,,,第一,c-nexco.co.jp
03-052,東京湾アクアライン連絡道,,木更津金田,,,第二,c-nexco.co.jp
03-054,東京湾アクアライン,,木更津金田,,,第一 木更津本線、木更津→川崎,c-nexco.co.jp
03-071,京葉道路,,船橋,下り,入口,,c-nexco.co.jp
03-072,京葉道路,,花輪,,,,c-nexco.co.jp
03-076,京葉道路,,船橋,下り,入口,,c-nexco.co.jp
03-077,京葉道路,,原木,,,,c-nexco.co.jp
03-078,京葉道路,,船橋本線,上り,,,c-nexco.co.jp
03-079,京葉道路,,船橋,,,,c-nexco.co.jp
03-080,京葉道路,,船橋本線,下り,,,c-nexco.co.jp
03-081,京葉道路,,千葉西,,,,c-nexco.co.jp
03-082,京葉道路,,穴川西,,,,c-nexco.co.jp
03-083,京葉道路,,穴川中,,,,c-nexco.co.jp
03-084,京葉道路,,貝塚,,,,c-nexco.co.jp
03-085,京葉道路,,穴川東,,,,c-nexco.co.jp
03-086,京葉道路,,松ヶ丘北,,,,c-nexco.co.jp
03-087,京葉道路,,松ヶ丘南,,,,c-nexco.co.jp
03-088,京葉道路,,蘇我,,,,c-nexco.co.jp
03-090,京葉道路,,船橋本線,下り,,,c-nexco.co.jp
03-091,千葉東金道路,,千葉東,,,,c-nexco.co.jp
03-092,千葉東金道路,,大宮,,,,c-nexco.co.jp
03-093,千葉東金道路,,高田,,,,c-nexco.co.jp
03-094,千葉東金道路,,中野,,,,c-nexco.co.jp
03-095,千葉東金道路,,山田,,,,c-nexco.co.jp
03-100,首都圏中央連絡自動車道,,東金,,,第二,c-nexco.co.jp
03-101,千葉東金道路,,東金,,,第一,c-nexco.co.jp
03-102,首都圏中央連絡自動車道,,山武成東,,,,c-nexco.co.jp
03-104,首都圏中央連絡自動車道,,松尾横芝,,,,c-nexco.co.jp
03-105,首都圏中央連絡自動車道,,大網白里スマート,,,,c-nexco.co.jp
03-113,銚子連絡道路,,松尾横芝,,,,c-nexco.co.jp
03-188,京葉道路,,蘇我南,,,,c-nexco.co.jp
03-200,中央自動車道,,高井戸本線,,出口,,c-nexco.co.jp
03-201,中央自動車道,,高井戸,,出口,,w-nexco.co.jp
03-202,中央自動車道,,調布,,出口,,w-nexco.co.jp
03-203,中央自動車道,,国立府中,,出口,,w-nexco.co.jp
03-204,中央自動車道,,八王子,,出口,均一,w-nexco.co.jp
03-205,中央自動車道,,八王子本線,下り,,,w-nexco.co.jp
03-206,中央自動車道,,府中スマート,,出口,,w-nexco.co.jp
03-209,中央自動車道,,稲城,,出口,,w-nexco.co.jp
03-231,東京外環自動車道,,大泉,,,,c-nexco.co.jp
03-232,東京外環自動車道,,和光,,,第一,c-nexco.co.jp
03-233,東京外環自動車道,,和光,,,第二,c-nexco.co.jp
03-234,東京外環自動車道,,和光北,,,第一,c-nexco.co.jp
03-235,東京外環自動車道,,和光北,,,第二,c-nexco.co.jp
03-236,東京外環自動車道,,戸田西,,,,c-nexco.co.jp
03-237,東京外環自動車道,,美女木,,,第一,c-nexco.co.jp
03-238,東京外環自動車道,,美女木,,,第二,c-nexco.co.jp
03-239,東京外環自動車道,,戸田東,,,,c-nexco.co.jp
03-240,東京外環自動車道,,外環浦和,,,,c-nexco.co.jp
03-241,東京外環自動車道,,川口西,,,,c-nexco.co.jp
03-242,東京外環自動車道,,川口中央,,,,c-nexco.co.jp
03-243,東京外環自動車道,,川口JCT,,,第一,c-nexco.co.jp
03-244,東京外環自動車道,,川口JCT,,,第二,c-nexco.co.jp
03-245,東京外環自動車道,,川口東,,,,c-nexco.co.jp
03-246,東京外環自動車道,,草加,,,第一,c-nexco.co.jp
03-247,東京外環自動車道,,草加,,,第二,c-nexco.co.jp
03-249,東京外環自動車道,,外環三郷西,,,,c-nexco.co.jp
03-251,東京外環自動車道,,三郷南,,,,c-nexco.co.jp
03-252,東京外環自動車道,,松戸,,,,c-nexco.co.jp
03-253,東京外環自動車道,,市川北,,,,c-nexco.co.jp
03-254,東京外環自動車道,,市川中央,,,,c-nexco.co.jp
03-255,京葉道路,,京葉JCT,下り,,,c-nexco.co.jp
03-256,東京外環自動車道,,外環京葉JCT,,,第一,c-nexco.co.jp
03-257,東京外環自動車道,,市川南,,,,c-nexco.co.jp
03-258,東京外環自動車道,,高谷JCT,,,,c-nexco.co.jp
03-259,東京外環自動車道,,三郷中央,,,,c-nexco.co.jp
03-260,東京外環自動車道,,外環三郷西,,,,c-nexco.co.jp
03-261,東京外環自動車道,,三郷中央,,,,c-nexco.co.jp
03-434,第二阪奈道路,,西石切本線,,,,c-nexco.co.jp
03-435,第二阪奈道路,,西石切本線,,,,c-nexco.co.jp
03-438,近畿自動車道,,東大阪JCT,,,,c-nexco.co.jp
03-440,近畿自動車道,,東大阪JCT,,,,c-nexco.co.jp
03-457,阪和自動車道,,松原JCT,,,,c-nexco.co.jp
03-462,阪和自動車道,,松原JCT,,,,c-nexco.co.jp
03-566,京葉道路,,首都高速7号接続,下り,,,c-nexco.co.jp
03-567,京葉道路,,首都高速7号接続,上り,,,c-nexco.co.jp
03-568,京葉道路,,篠崎,上り,,,c-nexco.co.jp
03-569,京葉道路,,篠崎,下り,,,c-nexco.co.jp
03-570,京葉道路,,京葉市川,上り,,,w-nexco.co.jp
03-571,京葉道路,,京葉JCT,上り,,,c-nexco.co.jp
03-572,京葉道路,,京葉市川,上り,,03570・,c-nexco.co.jp
03-573,京葉道路,,京葉市川,下り,,,c-nexco.co.jp
03-575,京葉道路,,原木,下り,,,c-nexco.co.jp
03-576,京葉道路,,原木,上り,,,c-nexco.co.jp
03-631,堺泉北道路,,助松JCT,,,,c-nexco.co.jp
03-822,第二神明道路,,須磨本線,,,,c-nexco.co.jp
03-831,第二神明道路,,伊川谷JCT,,,,c-nexco.co.jp
03-832,第二神明道路,,伊川谷JCT,,,,c-nexco.co.jp
04-001,常磐自動車道,,三郷本線,下り,,,c-nexco.co.jp
04-002,常磐自動車道,,柏,,,,c-nexco.co.jp
04-003,常磐自動車道,,谷和原,,,,c-nexco.co.jp
04-004,常磐自動車道,,谷田部,,,,c-nexco.co.jp
04-005,常磐自動車道,,桜土浦,,,,c-nexco.co.jp
04-006,常磐自動車道,,土浦北,,,,c-nexco.co.jp
04-007,常磐自動車道,,千代田石岡,,,,c-nexco.co.jp
04-008,常磐自動車道,,岩間,,,,c-nexco.co.jp
04-009,常磐自動車道,,水戸,,,,c-nexco.co.jp
04-010,常磐自動車道,,那珂,,,,c-nexco.co.jp
04-011,常磐自動車道,,日立南太田,,,,c-nexco.co.jp
04-012,常磐自動車道,,日立北,,,,c-nexco.co.jp
04-013,常磐自動車道,,高萩,,,,c-nexco.co.jp
04-014,常磐自動車道,,北茨城,,,,c-nexco.co.jp
04-015,常磐自動車道,,いわき勿来,,,,c-nexco.co.jp
04-016,常磐自動車道,,いわき湯本,,,,c-nexco.co.jp
04-017,常磐自動車道,,いわき中央,,,,c-nexco.co.jp
04-018,常磐自動車道,,流山,,,,c-nexco.co.jp
04-019,常磐自動車道,,日立中央,,,,c-nexco.co.jp
04-020,常磐自動車道,,いわき四倉,,,,c-nexco.co.jp
04-021,常磐自動車道,,三郷本線,上り,,,c-nexco.co.jp
04-022,常磐自動車道,,広野,,,,c-nexco.co.jp
04-023,常磐自動車道,,常磐富岡,,,,c-nexco.co.jp
04-024,常磐自動車道,,ならはスマート,,,,c-nexco.co.jp
04-026,常磐自動車道,,水戸北スマート,,,,c-nexco.co.jp
04-028,常磐自動車道,,流山,,,,c-nexco.co.jp
04-030,常磐自動車道,,石岡小美玉スマート,,,,c-nexco.co.jp
04-033,常磐自動車道,,友部SAスマート,,,,c-nexco.co.jp
04-048,首都圏中央連絡自動車道,,茅ヶ崎JCT,,,合併,c-nexco.co.jp
04-049,首都圏中央連絡自動車道,,茅ヶ崎JCT,,,,c-nexco.co.jp
04-050,首都圏中央連絡自動車道,,寒川南,,,,c-nexco.co.jp
04-051,首都圏中央連絡自動車道,,寒川北,,,,c-nexco.co.jp
04-052,首都圏中央連絡自動車道,,海老名,,,,c-nexco.co.jp
04-055,首都圏中央連絡自動車道,,圏央厚木,,,,c-nexco.co.jp
04-056,首都圏中央連絡自動車道,,相模原愛川,,,,c-nexco.co.jp
04-057,首都圏中央連絡自動車道,,相模原,,,,c-nexco.co.jp
04-058,首都圏中央連絡自動車道,,高尾山,,,,c-nexco.co.jp
04-069,首都圏中央連絡自動車道,,稲敷,,,,c-nexco.co.jp
04-070,首都圏中央連絡自動車道,,稲敷東,,,,c-nexco.co.jp
04-071,首都圏中央連絡自動車道,,神崎,,,,c-nexco.co.jp
04-072,首都圏中央連絡自動車道,,つくば中央,,,,c-nexco.co.jp
04-073,首都圏中央連絡自動車道,,下総,,,,c-nexco.co.jp
04-074,首都圏中央連絡自動車道,,白岡菖蒲,,,,c-nexco.co.jp
04-076,首都圏中央連絡自動車道,,桶川加納,,,,c-nexco.co.jp
04-078,首都圏中央連絡自動車道,,桶川北本,,,,c-nexco.co.jp
04-079,首都圏中央連絡自動車道,,幸手,,,,c-nexco.co.jp
04-080,首都圏中央連絡自動車道,,五霞,,,,c-nexco.co.jp
04-081,首都圏中央連絡自動車道,,境古河,,,,c-nexco.co.jp
04-082,首都圏中央連絡自動車道,,坂東,,,,c-nexco.co.jp
04-083,首都圏中央連絡自動車道,,常総,,,,c-nexco.co.jp
04-124,常磐自動車道,,浪江,,,,c-nexco.co.jp
04-125,常磐自動車道,,南相馬,,,,c-nexco.co.jp
04-126,常磐自動車道,,相馬,,,,c-nexco.co.jp
04-127,常磐自動車道,,新地,,,,c-nexco.co.jp
04-128,常磐自動車道,,山元,,,,c-nexco.co.jp
04-129,常磐自動車道,,南相馬鹿島スマート,,,,c-nexco.co.jp
04-130,常磐自動車道,,鳥の海スマート,,,,c-nexco.co.jp
04-131,常磐自動車道,,山元南スマート,,,,c-nexco.co.jp
04-132,仙台東部道路,,名取中央スマート,,,,c-nexco.co.jp
